run,operation,started,time,status,label,batch_size,prob,epochs,tsample,tsr_stop,sc_true,sc_false,lr,sample_file,theta,tauRho,loss_type,loss_train,max_acc_train,loss_test,acc_test,acc_train,max_acc_test,hidden_size,path,bin_duration,blacklist_path,modes,n_sample_per_object,remove_outlier,save_dir,selection,tactile_path,threshold,trajectory_path,video_path,checkpoint_dir,data_dir,step,acc/test,acc/train,loss/test,loss/train,output_size,weightFunction,l1_loss/test,l1_loss/train,l2_loss/test,l2_loss/train,tsr_start
58f3d02b,vtsnn:tact,2020-04-13 02:57:42,1:15:50,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1490,0.21250000596046448,1.0,392.8747863769531,7.513864040374756,20,,0.17243146896362305,0.17378363013267517,3306.7109375,3337.656005859375,
d6d18e58,vtsnn:tact,2020-04-13 01:58:51,1:33:24,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=128 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,1,10,1,,,,,,,,128,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.41874998807907104,1.0,208.8036346435547,8.878096580505371,20,,0.08927058428525925,0.08843601495027542,885.7445678710938,872.9788208007812,
0bd4c275,vtsnn:tact_ann_cnn3d,2020-04-13 01:53:47,0:39:55,completed,batch_size=32 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=2000 lr=1.0e-05 output_size=20 sample_file=4,32,,2000,,,,,1e-05,4,,,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1999,0.4437499940395355,1.0,0.07680226862430573,0.0007019272306933999,20,,,,,,
ed2036f2,vtsnn:tact,2020-04-13 01:48:42,1:32:52,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=128 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=7 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,1,7,1,,,,,,,,128,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1490,0.4124999940395355,1.0,216.78567504882812,4.994711875915527,20,,0.10275299847126007,0.10128974169492722,1100.2388916015625,1076.491455078125,
d0da2eff,vtsnn:tact,2020-04-13 01:20:10,1:37:31,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=7 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,1,7,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.20624999701976776,1.0,341.3262023925781,3.4331727027893066,20,,0.22057631611824036,0.22062543034553528,5554.47412109375,5547.4619140625,
587dedce,vtsnn:tact_ann_cnn3d,2020-04-13 01:17:13,0:36:34,completed,batch_size=32 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=2000 lr=1.0e-05 output_size=20 sample_file=1,32,,2000,,,,,1e-05,1,,,,,,,,,,,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,2000,0.45625001192092896,1.0,0.077919602394104,0.0003104901406913996,20,,,,,,
caffda4c,vtsnn:tact,2020-04-13 01:01:13,0:47:28,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=7 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,4,7,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1490,0.39375001192092896,1.0,221.43418884277344,24.945640563964844,20,,0.16733954846858978,0.16514454782009125,2395.175537109375,2348.784423828125,
40932451,vtsnn:tact,2020-04-13 01:00:50,0:58:00,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1490,0.36250001192092896,0.996874988079071,231.97825622558594,37.007022857666016,20,,0.16597236692905426,0.16320058703422546,2288.772216796875,2204.7333984375,
9f5e7545,vtsnn:tact,2020-04-13 00:36:33,0:24:40,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=7 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,1,7,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.35624998807907104,1.0,232.74424743652344,24.83254051208496,20,,0.15373919904232025,0.15202179551124573,2120.7158203125,2045.2982177734375,
ccf94465,vtsnn:tact,2020-04-13 00:33:49,0:27:01,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=1500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,1500,325,325,150,5,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,1500,0.3812499940395355,0.9984375238418579,211.78103637695312,35.222591400146484,20,,0.15251384675502777,0.15073512494564056,2030.9697265625,1976.2288818359375,
bc9aead7,vtsnn:tact,2020-04-13 00:25:21,0:04:18,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=500 hidden_size=32 lr=0.001 output_size=20 sample_file=4 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,500,325,325,150,5,0.001,4,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,500,0.3812499940395355,0.973437488079071,207.95762634277344,74.33800506591797,20,,0.1267608106136322,0.12430182844400406,1450.5400390625,1399.1336669921875,
1859c0a3,vtsnn:tact,2020-04-13 00:21:03,0:04:17,completed,batch_size=8 checkpoint_dir=. data_dir=/…/data_VT_SNN_2 epochs=500 hidden_size=32 lr=0.001 output_size=20 sample_file=1 sc_false=5 sc_true=150 tauRho=1 theta=10 tsample=325 tsr_stop=325,8,,500,325,325,150,5,0.001,1,10,1,,,,,,,,32,,,,,,,,,,,,,.,/home/tasbolat/some_python_examples/data_VT_SNN_2/,500,0.375,0.964062511920929,207.6080322265625,70.33357238769531,20,,0.11285936832427979,0.11176561564207077,1186.3675537109375,1150.2757568359375,
